flat,school,school_dist,num_school_2km,hawker,hawker_dist,num_hawker_2km,mrt,mrt_dist,num_mrt_2km,supermarket_dist,num_supermarket_2km,dist_central
351C CANBERRA RD,Wellington Primary School,0.29176869822322715,7,Chong Pang Market & Food Centre,2.349252839951314,0,SEMBAWANG MRT STATION,0.254545109629568,1,0.22928222719043825,12,18.822186912145444
180C RIVERVALE CRES,Mee Toh School,0.6051431501152785,19,Kovan Market & Food Centre,4.265219747206019,0,RUMBIA LRT STATION,0.4670022051849467,18,0.6367273325773036,15,13.331420549915348
470B FERNVALE LINK,Sengkang Green Primary School,0.6873301274155963,6,Chomp Chomp Food Centre,3.9012104993717136,0,KUPANG LRT STATION,0.21372702173502794,10,0.2289485529827489,10,12.861863920837688
119 BISHAN ST 12,Guangyang Primary School,0.20061818479635452,18,Blk 210 Toa Payoh Lorong 8,0.8914233417563223,7,BISHAN MRT STATION,0.4641252042755601,7,0.1445494135765559,13,6.991760106997546
203 TAMPINES ST 21,Yumin Primary School,0.20955830590682611,20,Market Street Food Centre,1.1270782662880698,1,TAMPINES EAST MRT STATION,0.5000265082664271,6,0.1497103745036177,15,13.529600852825782
553 HOUGANG ST 51,Punggol Primary School,0.4882461527452377,19,Kovan Market & Food Centre,2.266464532241617,0,BUANGKOK MRT STATION,0.5137098017113471,12,0.28242668562360473,17,11.363777482814486
104 POTONG PASIR AVE 1,Cedar Primary School,0.7192837470369652,12,Blk 210 Toa Payoh Lorong 8,1.717590476321226,5,POTONG PASIR MRT STATION,0.32750336587768336,9,0.2923326843023652,14,5.892246873711945
133 BEDOK RESERVOIR RD,Telok Kurau Primary School,0.16633113892153858,8,Blk 538 Bedok North Street 3,1.4830371215636722,2,KAKI BUKIT MRT STATION,0.4695862286474512,5,0.266709751897864,13,8.574572363590912
81 LOR 4 TOA PAYOH,Kheng Cheng School,0.36954571928391877,13,Blk 75 Toa Payoh Lorong 5,0.29302602625401447,5,TOA PAYOH MRT STATION,0.44787687507561036,7,0.20711262382044154,20,5.67198371338129
311 UBI AVE 1,Maha Bodhi School,0.26022508263140887,5,Blk 4A Eunos Crescent,1.0677392581885472,5,UBI MRT STATION,0.45257907420940463,10,0.152782372504928,16,7.679836714548943
14 UPP BOON KENG RD,Bendemeer Primary School,0.9641442880943873,6,North Bridge Road Market & Food Centre,1.2034030352344567,12,KALLANG MRT STATION,0.41191857939327275,13,0.11283706918592054,29,4.013018778446768
748B BEDOK RESERVOIR CRES,Damai Primary School,0.10426796467552174,8,Blk 538 Bedok North Street 3,0.6556711666178532,4,BEDOK NORTH MRT STATION,0.4040423954125633,5,0.13637332695589827,19,9.676058615361232
676A PUNGGOL DR,Oasis Primary School,0.13353031214242733,21,Kovan Market & Food Centre,5.708691796850295,0,DAMAI LRT STATION,0.15044747913987405,19,0.13623799886956503,14,14.846524440708885
346 CHOA CHU KANG LOOP,South View Primary School,0.33363005999095346,12,Market Street Food Centre,4.500073796795231,0,CHOA CHU KANG LRT STATION,0.1423843556409738,10,0.1635633480985008,11,16.172171175715594
275 BT BATOK EAST AVE 4,Keming Primary School,0.3927310028049087,9,Bukit Timah Market,2.1913234208203707,0,BUKIT BATOK MRT STATION,0.9759648987500061,3,0.14924499434321487,17,12.550191649372096
603B PUNGGOL RD,Oasis Primary School,0.329499385598989,23,Kovan Market & Food Centre,5.463861006698851,0,DAMAI LRT STATION,0.2331785432641409,22,0.166816726583985,14,14.603531941039414
423 TAMPINES ST 41,Gongshang Primary School,0.14464053580198696,21,Market Street Food Centre,1.2922654928320405,1,TAMPINES MRT STATION,0.5003260009441587,6,0.22281293798583457,18,13.401347534554152
402 HOUGANG AVE 10,CHIJ Our Lady of the Nativity,0.15273326565189643,15,Kovan Market & Food Centre,2.0684871828085227,0,HOUGANG MRT STATION,0.5947534686162235,8,0.39819782221214794,14,11.184754290034938
442 CLEMENTI AVE 3,Clementi Primary School,0.24757557495731955,6,Blk 448 Clementi Ave 3,0.11745093297788745,3,CLEMENTI MRT STATION,0.12788239982095426,2,0.1584697167371879,13,10.226283200757399
237 BT PANJANG RING RD,Zhenghua Primary School,0.21364621065397732,11,Bukit Timah Market,4.350113080666361,0,BANGKIT LRT STATION,0.27608153327964746,14,0.23917175815234473,11,13.780320899962009
256 ANG MO KIO AVE 4,Ang Mo Kio Primary School,0.38127479936631525,8,Sembawang Hill Food Centre,0.8003570964067503,2,ANG MO KIO MRT STATION,1.5138148861196008,2,0.34975701828167666,11,9.717374206807806
460 ANG MO KIO AVE 10,Townsville Primary School,0.8594314481165731,11,Blk 409 Ang Mo Kio Ave 10,0.5746903387963287,4,ANG MO KIO MRT STATION,1.1366201733802674,3,0.6756033325946053,16,9.130975555151448
331B ANCHORVALE ST,Springdale Primary School,0.08298623815158891,20,Kovan Market & Food Centre,4.069496805759075,0,FARMWAY LRT STATION,0.19002424544958285,21,0.162820021216544,16,13.06417621410826
653 WOODLANDS RING RD,Woodlands Ring Primary School,0.38944891105169305,17,Blks 20/21 Marsiling Lane,2.510304455667336,0,ADMIRALTY MRT STATION,0.3528414817751496,4,0.32793307484903267,14,17.995023506550815
664B PUNGGOL DR,Waterway Primary School,0.13582806243511547,11,Kovan Market & Food Centre,5.747727027866441,0,KADALOOR LRT STATION,0.1634993347041387,13,0.21134482827465528,10,14.797992498150975
435 YISHUN AVE 6,North View Primary School,0.6920144990723262,11,Chong Pang Market & Food Centre,2.3825152126942433,0,YISHUN MRT STATION,1.6342714846958866,2,0.3615617331941143,15,15.178721833709641
161A PUNGGOL CTRL,Greendale Primary School,0.2805053965355576,18,Kovan Market & Food Centre,5.18355023266531,0,RIVIERA LRT STATION,0.1897988432256903,14,0.290165889988632,11,14.233557595993059
689B CHOA CHU KANG DR,Unity Primary School,0.31345907726208533,5,Blks 20/21 Marsiling Lane,5.387648023601906,0,YEW TEE MRT STATION,0.6726980952351163,1,0.7386475232272337,6,17.353206949107516
348 TAMPINES ST 33,East Spring Primary School,0.18376203764764198,16,Market Street Food Centre,2.218684568569611,0,TAMPINES EAST MRT STATION,1.056464029755658,5,0.4244980688705971,12,14.572930825198
311C CLEMENTI AVE 4,Pei Tong Primary School,0.4333971943552057,8,Blk 448 Clementi Ave 3,0.7877991492261508,3,CLEMENTI MRT STATION,0.5703203799234432,2,0.43817074720825505,12,10.351127668981414
454 YISHUN ST 41,Northland Primary School,0.5162031687004409,11,Chong Pang Market & Food Centre,2.2679861662351306,0,KHATIB MRT STATION,1.39104749378985,2,0.5319566170374336,15,15.031458976799273
77 LOR LIMAU,Hong Wen School,0.4910356000864021,11,Pek Kio Market & Food Centre,1.104710791094169,8,BOON KENG MRT STATION,0.9913456876331986,8,0.1711773664937884,27,4.539886319831283
650 HOUGANG AVE 8,Xinmin Primary School,0.20886249294587794,15,Kovan Market & Food Centre,1.5351326465746997,4,HOUGANG MRT STATION,1.2345879516720244,5,0.15782004983044054,19,10.282702948068076
395 YISHUN RING RD,North View Primary School,0.16228698875112507,12,Chong Pang Market & Food Centre,2.113128945601527,0,YISHUN MRT STATION,1.3611010137611232,1,0.4367938754849271,15,16.009758098115206
67 KALLANG BAHRU,Bendemeer Primary School,0.452515317586345,7,North Bridge Road Market & Food Centre,1.7845261315007763,6,GEYLANG BAHRU MRT STATION,0.28452658784933516,10,0.12540268744887614,28,4.577181840009644
6 TOH YI DR,Pei Hwa Presbyterian Primary School,0.12244458981492264,3,Bukit Timah Market,0.2293857527468987,1,BEAUTY WORLD MRT STATION,0.3889177574084501,2,0.39400560418686537,9,10.359030853338117
414A FERNVALE LINK,Fernvale Primary School,0.5998933095896355,10,Chomp Chomp Food Centre,3.1506192831749193,0,LAYAR LRT STATION,0.28251038322090377,11,0.422847207488363,18,12.071289089692321
113 HOUGANG AVE 1,Xinghua Primary School,0.5176327667879208,4,Kovan Market & Food Centre,0.6783864969027383,2,KOVAN MRT STATION,0.8364928818992688,4,0.22030746947685356,12,8.727249692528979
371 TAMPINES ST 34,East Spring Primary School,0.5721133970532923,20,Market Street Food Centre,1.9982799839527672,1,TAMPINES EAST MRT STATION,0.45582603151251483,5,0.32589759674153795,17,14.398598215849855
4 JLN BATU,CHIJ Our Lady Queen of Peace,0.8769099209903151,7,Bukit Timah Market,2.7336037823330592,0,HILLVIEW MRT STATION,0.5460638745365985,7,0.37221983191884467,10,12.97486124472916
516 WOODLANDS DR 14,Woodgrove Primary School,0.1953550970382908,20,Blks 20/21 Marsiling Lane,1.8394863890044042,2,WOODLANDS MRT STATION,0.37720667469276065,5,0.40697801560008373,16,17.95458195239477
334A ANCHORVALE CRES,Springdale Primary School,0.38267535790759755,22,Kovan Market & Food Centre,4.36048742419635,0,FARMWAY LRT STATION,0.13534917624793247,20,0.17107235917947694,14,13.322960336037328
176A EDGEFIELD PLAINS,Edgefield Primary School,0.1643097393351228,23,Kovan Market & Food Centre,5.050334769730905,0,MERIDIAN LRT STATION,0.24651228718886684,23,0.2877582665383259,15,14.183444287433549
630 HOUGANG AVE 8,Xinmin Primary School,0.2527785125916565,15,Kovan Market & Food Centre,1.3564269019876507,4,KOVAN MRT STATION,1.202333469834441,3,0.1996102097145347,19,10.0815481748029
134 RIVERVALE ST,North Spring Primary School,0.13433891471672343,27,Kovan Market & Food Centre,3.795796131667797,0,BAKAU LRT STATION,0.08665966563252728,20,0.47467754919825716,15,12.910560343863233
66 C'WEALTH DR,New Town Primary School,0.38403010505746477,4,Tanglin Halt Market,0.2033897144831723,7,COMMONWEALTH MRT STATION,0.414705579426695,7,0.3516433715050124,17,6.32590653354611
896B WOODLANDS DR 50,Woodlands Primary School,0.09086364216177253,19,Blks 20/21 Marsiling Lane,1.8720440614515743,2,WOODLANDS MRT STATION,0.523209046739274,4,0.3036748287302261,14,18.12151041597125
182 BISHAN ST 13,Kuo Chuan Presbyterian Primary School,0.1712169940047867,16,Blk 210 Toa Payoh Lorong 8,1.1098068771892766,7,BISHAN MRT STATION,0.4507473225267708,5,0.35836293881889253,11,7.309065806380317
54 NEW UPP CHANGI RD,Bedok Green Primary School,0.5436669371645396,7,Blk 58 New Upper Changi Road,0.17625205588457366,7,TANAH MERAH MRT STATION,0.4913832063645991,3,0.12905179307210057,14,11.095746337069427
920 HOUGANG ST 91,Yio Chu Kang Primary School,0.19894844555401975,16,Kovan Market & Food Centre,1.9723105595633905,2,HOUGANG MRT STATION,1.1059911242338472,8,0.39989333507025315,18,10.87479242233401
769 BEDOK RESERVOIR VIEW,Red Swastika School,0.4430157304476269,12,Market Street Food Centre,0.8479953937288147,8,BEDOK RESERVOIR MRT STATION,0.641357636809058,5,0.3811932362238815,22,11.19095535714794
110B PUNGGOL FIELD,Mee Toh School,0.14739818439958838,19,Kovan Market & Food Centre,4.818998291244764,0,MERIDIAN LRT STATION,0.15879700611503048,21,0.12554140177250198,15,13.929754787060025
674 CHOA CHU KANG CRES,Unity Primary School,0.1403887865474938,5,Blks 20/21 Marsiling Lane,5.709492036499301,0,YEW TEE MRT STATION,0.4470215853900783,3,0.4726455539487494,7,17.427208441349944
403 ADMIRALTY LINK,Endeavour Primary School,0.14716936077370865,11,Chong Pang Market & Food Centre,2.78462794060029,0,SEMBAWANG MRT STATION,0.6927361685847653,1,0.180456876481615,13,19.181537661824663
353 TAMPINES ST 33,East Spring Primary School,0.21275425250082403,17,Market Street Food Centre,2.2676826280237012,0,TAMPINES EAST MRT STATION,0.9561460146739899,4,0.26267603348046314,12,14.656249930846972
664 CHOA CHU KANG CRES,Unity Primary School,0.38779230253214014,5,Blks 20/21 Marsiling Lane,5.42516511148641,0,YEW TEE MRT STATION,0.6238633137922505,2,0.7010365811019132,6,17.236066052781357
302 SHUNFU RD,Catholic High School (Primary),0.7953647729198974,11,Blk 320 Shunfu Road,0.37221865598810977,4,MARYMOUNT MRT STATION,0.08072426411514476,6,0.4297753564262235,10,7.343038735669802
311 CLEMENTI AVE 4,Pei Tong Primary School,0.39452015786427125,6,Blk 448 Clementi Ave 3,0.699050446541791,3,CLEMENTI MRT STATION,0.48708446944169875,2,0.4241554204369555,12,10.367336484049149
358 CLEMENTI AVE 2,Pei Tong Primary School,0.3293018135235816,7,Blk 353 Clementi Ave 2,0.22228922905526874,3,CLEMENTI MRT STATION,0.4457697420170566,2,0.2644963378706329,15,9.726984688631491
235 BT PANJANG RING RD,Zhenghua Primary School,0.29620119067405243,9,Bukit Timah Market,4.2985749870372345,0,PENDING LRT STATION,0.2256419641712512,14,0.15593440498704916,10,13.701402315900463
624 YISHUN RING RD,Naval Base Primary School,0.40927525356023986,12,Chong Pang Market & Food Centre,1.6872813760793957,2,KHATIB MRT STATION,0.29967425520781305,2,0.12629589701422717,15,14.91655022009365
480 SEMBAWANG DR,Canberra Primary School,0.149283840922988,13,Chong Pang Market & Food Centre,2.6699797880108864,0,SEMBAWANG MRT STATION,0.6463107300151846,1,0.25234156960445486,14,19.006472163586007
297 BT BATOK ST 22,Bukit View Primary School,0.6971349625322415,11,Market Street Food Centre,1.0748222304023085,1,BUKIT BATOK MRT STATION,0.5049370415299569,5,0.4599461894041711,19,13.396202378479597
28 HOY FATT RD,Gan Eng Seng Primary School,0.5751730515006904,7,ABC Brickworks Market & Food Centre,0.22294103271010085,6,REDHILL MRT STATION,0.8075554707978091,5,0.21181832483700672,16,4.6073998840331125
986B JURONG WEST ST 93,Jurong Primary School,0.43905711004186043,10,Blk 505 Jurong West Street 52,2.8993554878117385,0,PIONEER MRT STATION,0.2086746704706568,2,0.4448773214509902,8,18.315958580822617
440B FERNVALE LINK,Sengkang Green Primary School,0.33538466497176367,8,Chomp Chomp Food Centre,3.4623622061537005,0,LAYAR LRT STATION,0.24809297690956517,10,0.3168473333395108,12,12.431329065866295
17 TOH YI DR,Pei Hwa Presbyterian Primary School,0.4462058302783886,5,Bukit Timah Market,0.3935506714714214,1,BEAUTY WORLD MRT STATION,0.3962154089743868,2,0.3739530145156542,10,10.720326520823145
542 BEDOK NTH ST 3,Damai Primary School,0.5469590887254551,9,Blk 538 Bedok North Street 3,0.27871880695090057,6,BEDOK NORTH MRT STATION,0.7064999629522665,5,0.35252763066242765,20,9.46758095838079
307A ANG MO KIO AVE 1,Ang Mo Kio Primary School,0.6927419473844434,9,Blk 724 Ang Mo Kio Ave 6,0.7249986277560391,4,ANG MO KIO MRT STATION,0.7170003680750635,5,0.2937822001995757,17,9.084721835823649
508 CHOA CHU KANG ST 51,De La Salle School,0.768100822826498,11,Market Street Food Centre,4.977181940114899,0,CHOA CHU KANG MRT STATION,0.4497230783591693,6,0.44087372750019843,9,16.79773312729333
14 REDHILL CL,Gan Eng Seng Primary School,0.22042709538074748,7,Blk 115 Bukit Merah View,0.5418834551627623,9,REDHILL MRT STATION,0.436938911444015,4,0.21902632548302498,18,3.8160802212089937
290C COMPASSVALE CRES,Compassvale Primary School,0.2775713027577111,27,Kovan Market & Food Centre,4.383154461660617,0,CHENG LIM LRT STATION,0.4258886197849142,24,0.29181372016273616,19,13.49613003771845
575 HOUGANG ST 51,Yio Chu Kang Primary School,0.1572152207614392,18,Kovan Market & Food Centre,2.0859942417834807,0,BUANGKOK MRT STATION,0.8735925452364515,11,0.180563226114593,19,11.101927876415195
661 WOODLANDS RING RD,Woodlands Ring Primary School,0.1282821339681975,17,Blks 20/21 Marsiling Lane,2.582250993795935,0,ADMIRALTY MRT STATION,0.6259866324082126,4,0.4402993595484599,13,17.71787903279533
287 BISHAN ST 24,Catholic High School (Primary),0.37253194518705235,11,Blk 320 Shunfu Road,0.9825334655141971,3,BISHAN MRT STATION,0.9030614840709458,5,0.056139637023333945,16,8.183353079131061
161 LOR 1 TOA PAYOH,CHIJ Primary (Toa Payoh),0.4278686515596044,11,Blk 93 Toa Payoh Lorong 4,1.0066538741448274,6,TOA PAYOH MRT STATION,0.36330236041403696,5,0.3544636294805595,19,5.178682355288563
99C LOR 2 TOA PAYOH,Kheng Cheng School,0.1812118498966342,13,Blk 93 Toa Payoh Lorong 4,0.23601899350311292,6,BRADDELL MRT STATION,0.17669271390154703,7,0.6705199374877413,16,6.085781649034929
52 LENGKOK BAHRU,Gan Eng Seng Primary School,0.34927517748429027,8,ABC Brickworks Market & Food Centre,0.6055854269368837,6,REDHILL MRT STATION,0.4040152344865377,3,0.18996550691080988,17,4.266105629395702
522 ANG MO KIO AVE 5,Jing Shan Primary School,0.1361329300160927,8,Blk 724 Ang Mo Kio Ave 6,0.6127770907061946,4,ANG MO KIO MRT STATION,0.4415293078902937,2,0.23201694204021453,13,9.840312864792656
648B JURONG WEST ST 61,Jurong Primary School,0.1228174134249879,14,Blk 505 Jurong West Street 52,2.574864492655474,0,PIONEER MRT STATION,0.12828116903049078,2,0.3774866159126522,8,18.07947161863717
262 SERANGOON CTRL DR,Yangzheng Primary School,0.6241659660052343,11,Serangoon Garden Market,1.2463667362178137,4,SERANGOON MRT STATION,0.29351301199536906,6,0.0635118393455136,10,7.978026093444352
662D JURONG WEST ST 64,Frontier Primary School,0.5128873737432197,17,Taman Jurong Market & Food Centre,1.9367920310661781,2,BOON LAY MRT STATION,0.27081379690877344,2,0.28457202149679167,9,17.388928904064723
650 YISHUN AVE 4,Northland Primary School,0.2592204465606781,14,Chong Pang Market & Food Centre,1.5228299063820814,2,YISHUN MRT STATION,0.8543442922141488,2,0.6170297939149715,16,15.406358195098925
13 JLN BT MERAH,Gan Eng Seng Primary School,0.9057445780979975,6,ABC Brickworks Market & Food Centre,0.12677735980490745,5,QUEENSTOWN MRT STATION,0.8047160782493368,5,0.17617164646709524,14,4.930436106336672
723 YISHUN ST 71,Jiemin Primary School,0.20196854485009322,12,Chong Pang Market & Food Centre,0.6336470525406094,2,YISHUN MRT STATION,0.697328080247922,2,0.3922067916287134,16,15.867747072328571
632 JURONG WEST ST 65,West Grove Primary School,0.12628320143251495,14,Blk 505 Jurong West Street 52,2.1667321600925735,0,PIONEER MRT STATION,0.7555955560236908,2,0.4064891852144928,8,18.124783688522893
1F CANTONMENT RD,Cantonment Primary School,0.15093795668387602,3,Blk 6 Tanjong Pagar Plaza,0.2305262209136965,17,OUTRAM PARK MRT STATION,0.4548875125900487,14,0.20385986532329606,20,1.4526541130093185
117 POTONG PASIR AVE 1,Pei Chun Public School,0.851794314617905,17,Blk 210 Toa Payoh Lorong 8,1.019213286016249,5,POTONG PASIR MRT STATION,0.8435516951653415,9,0.592084946711404,17,5.880001330330157
133 ANG MO KIO AVE 3,Ang Mo Kio Primary School,0.46046057828334813,10,Blk 724 Ang Mo Kio Ave 6,0.4468327811187233,3,ANG MO KIO MRT STATION,0.7804128939372844,2,0.13559160805521908,12,9.671275601184991
168C PUNGGOL FIELD,Greendale Primary School,0.3074834822354272,18,Kovan Market & Food Centre,4.932039035995408,0,CORAL EDGE LRT STATION,0.13570933143603,13,0.0943360494957729,12,13.981352360107632
842 SIMS AVE,Haig Girls' School,0.7004599584567692,11,Blk 4A Eunos Crescent,0.3801106188735375,8,EUNOS MRT STATION,0.2502171961106531,8,0.39946447300881077,22,6.742933310465035
401 ADMIRALTY LINK,Endeavour Primary School,0.17998753407698487,9,Chong Pang Market & Food Centre,2.8358839196301027,0,SEMBAWANG MRT STATION,0.7453063379731905,1,0.19724659870771247,13,19.22699077000019
729 WOODLANDS CIRCLE,Admiralty Primary School,0.16524658435207543,17,Blks 20/21 Marsiling Lane,2.3882482646275527,0,ADMIRALTY MRT STATION,0.3420746912734088,4,0.3428599798105151,15,18.478482451649217
508B WELLINGTON CIRCLE,Wellington Primary School,0.1746425297134024,7,Chong Pang Market & Food Centre,2.4353774799889396,0,SEMBAWANG MRT STATION,0.4066253623661694,1,0.19425689230207233,12,18.93910357767669
165A PUNGGOL CTRL,Greendale Primary School,0.2887919218138871,18,Kovan Market & Food Centre,5.094628028582503,0,RIVIERA LRT STATION,0.16304516618758247,14,0.21740689258263357,11,14.140572598881
4 TG PAGAR PLAZA,Cantonment Primary School,0.31677766580734007,1,Blk 6 Tanjong Pagar Plaza,0.09164805666750495,17,TANJONG PAGAR MRT STATION,0.35383450130502553,15,0.047368168045363784,19,1.3277801278768073
212 PETIR RD,Bukit Panjang Primary School,0.7260263345917887,8,Bukit Timah Market,3.858506910216016,0,PENDING LRT STATION,0.5297122548712073,12,0.4908303086284043,9,13.069199590308429
620 JURONG WEST ST 65,Jurong Primary School,0.25302569459793045,14,Blk 505 Jurong West Street 52,2.296658271752635,0,PIONEER MRT STATION,0.48861545998491535,2,0.2743697725346563,8,18.06041697862511
457 PASIR RIS DR 4,Casuarina Primary School,0.2643002321935697,13,Market Street Food Centre,3.3226400296727325,0,PASIR RIS MRT STATION,1.1460412726850937,2,0.32437563804222025,10,15.447049255419966
622 BEDOK RESERVOIR RD,Damai Primary School,0.5067947673027761,12,Blk 538 Bedok North Street 3,0.9445182739670827,4,BEDOK NORTH MRT STATION,0.13966036244868701,5,0.2495293676113378,17,9.141191201816879
525 BT BATOK ST 52,Lianhua Primary School,0.395267888809757,7,Market Street Food Centre,2.1930446338878027,0,BUKIT GOMBAK MRT STATION,0.18597546725148834,4,0.28448935915507434,13,13.677909050681627
261 SERANGOON CTRL DR,Yangzheng Primary School,0.7280983826404092,8,Serangoon Garden Market,1.1951142103036059,4,SERANGOON MRT STATION,0.38274298902258624,6,0.14810745263767058,10,8.080474323625973
840 YISHUN ST 81,Peiying Primary School,0.3935676048180889,9,Chong Pang Market & Food Centre,1.8344321294454846,2,KHATIB MRT STATION,0.19055820579636357,2,0.18013562024163704,13,14.688248353413789
9 GLOUCESTER RD,Farrer Park Primary School,0.15364903340852257,8,Pek Kio Market & Food Centre,0.31151765865058817,19,FARRER PARK MRT STATION,0.3227525464477619,18,0.3026306459795077,27,3.270812076813639
112 RIVERVALE WALK,North Spring Primary School,0.5084629638566341,20,Kovan Market & Food Centre,3.1881531673007957,0,KANGKAR LRT STATION,0.10316215438155787,15,0.16394665560190116,12,12.310244353093616
222 BT BATOK EAST AVE 3,Bukit View Primary School,0.2162325187632776,10,Market Street Food Centre,1.8637055693838978,1,BUKIT BATOK MRT STATION,0.5117469665845517,2,0.3353359972972017,15,12.928884901255278
404 CHOA CHU KANG AVE 3,Concord Primary School,0.2602314563903421,9,Market Street Food Centre,4.05016909174094,0,SOUTH VIEW LRT STATION,0.7156553391089479,5,0.24724671500199477,9,16.419000047905524
717 TAMPINES ST 72,Poi Ching School,0.08262454294227133,14,Market Street Food Centre,1.7806227711275462,1,TAMPINES MRT STATION,0.9658281163578264,3,0.38753599855038656,11,12.452951290996381
259 YISHUN ST 22,Xishan Primary School,0.17994645813382262,11,Chong Pang Market & Food Centre,1.2340482379932531,2,YISHUN MRT STATION,0.7543737921829259,1,0.17286615769930047,15,16.73843510115738
352B CANBERRA RD,Wellington Primary School,0.33232367150284575,7,Chong Pang Market & Food Centre,2.242484100939856,0,SEMBAWANG MRT STATION,0.14048127848895897,1,0.14694297736366518,12,18.708654843744288
602B PUNGGOL CTRL,Punggol View Primary School,0.30472618238597726,23,Kovan Market & Food Centre,5.37951085191785,0,DAMAI LRT STATION,0.31128336946842766,22,0.11235858435016581,15,14.521153686209367
158 YUNG LOH RD,Lakeside Primary School,1.1972905855034146,6,Taman Jurong Market & Food Centre,0.6825863502352517,2,LAKESIDE MRT STATION,1.7512603973427137,2,0.4117551001421349,11,15.165420236287654
523 ANG MO KIO AVE 5,Jing Shan Primary School,0.1650893912810693,8,Blk 724 Ang Mo Kio Ave 6,0.7111374914319648,4,ANG MO KIO MRT STATION,0.4966025023339153,2,0.12839072007339652,12,9.822196102175484
226 JURONG EAST ST 21,Fuhua Primary School,0.542675490431087,8,Market Street Food Centre,0.3231600940811993,3,CHINESE GARDEN MRT STATION,0.37327071297519626,5,0.5685947765531136,17,14.339242804112402
108 SIMEI ST 1,Changkat Primary School,0.33730812572418384,18,Market Street Food Centre,0.7770644164199733,1,SIMEI MRT STATION,0.2602345142947083,9,0.2347375446467404,19,12.853003255427367
517D JURONG WEST ST 52,Rulang Primary School,0.21810647497181798,9,Blk 505 Jurong West Street 52,0.5336774361883585,3,LAKESIDE MRT STATION,0.18455027810871552,3,0.6581491670957191,11,16.153469769571632
221B BEDOK CTRL,Bedok Green Primary School,0.37805515718220356,9,Blk 216 Bedok North Street 1,0.2631430990783699,7,BEDOK MRT STATION,0.5176062836030467,3,0.3346055166661621,21,10.289575755255145
425 CANBERRA RD,Endeavour Primary School,0.14098112260796863,7,Chong Pang Market & Food Centre,2.706283033483809,0,SEMBAWANG MRT STATION,0.6085984588925406,1,0.12146191137267787,12,19.17555140181361
506 WEST COAST DR,Qifa Primary School,0.42721549914720774,6,Blk 448 Clementi Ave 3,0.4110608483311199,3,CLEMENTI MRT STATION,0.5637793404984482,2,0.2107019384452605,11,10.557335769336701
219 BT BATOK ST 21,Bukit View Primary School,0.21006771487500941,10,Market Street Food Centre,1.9516131079894299,1,BUKIT BATOK MRT STATION,0.6350266672960957,2,0.23403858062683744,16,12.800217412101471
645 YISHUN ST 61,Northland Primary School,0.25222566759124193,14,Chong Pang Market & Food Centre,1.5548546684625895,2,KHATIB MRT STATION,0.8009778059492698,2,0.6374233122661267,16,15.301434724725446
201A COMPASSVALE DR,Nan Chiau Primary School,0.3957293805001526,22,Kovan Market & Food Centre,3.3896764875606205,0,RENJONG LRT STATION,0.3543788153829372,18,0.30879618692724786,19,12.475319905502262
42 SIMS DR,Geylang Methodist School (Primary),0.8814484878932318,5,Blk 117 Aljunied Ave 2,1.270349309787066,8,GEYLANG BAHRU MRT STATION,0.6759028777255023,15,0.5197315179658237,29,4.54786283286104
846 SIMS AVE,Haig Girls' School,0.6532936786321046,11,Geylang Serai Market,0.39888797423200906,8,EUNOS MRT STATION,0.2945826016611253,8,0.3988879521145675,22,6.708291206702705
517 JURONG WEST ST 52,Rulang Primary School,0.13651436461647204,9,Blk 505 Jurong West Street 52,0.4497542042599564,3,LAKESIDE MRT STATION,0.22949436305612578,3,0.6066777882244784,11,16.18466611681008
226B COMPASSVALE WALK,Seng Kang Primary School,0.171982906733821,24,Kovan Market & Food Centre,3.490312437029084,0,RANGGUNG LRT STATION,0.45157205920137883,19,0.39684401243705975,17,12.632115153239072
122A SENGKANG EAST WAY,North Spring Primary School,0.29646064870785366,21,Kovan Market & Food Centre,3.767066701250308,0,BAKAU LRT STATION,0.17645362782791738,16,0.5300759514717892,13,12.858019978927393
34 CIRCUIT RD,Canossa Catholic Primary School,0.6914918952477671,11,Blks 79/79A Circuit Road,0.39148857721942404,8,MACPHERSON MRT STATION,0.3901414638708059,10,0.09145923404153997,21,6.3813124377408945
306 YISHUN CTRL,Xishan Primary School,0.3448205576741754,14,Chong Pang Market & Food Centre,1.3171818790334275,2,YISHUN MRT STATION,0.6110959093845025,2,0.264085909405473,17,16.297724955928086
462 JURONG WEST ST 41,Shuqun Primary School,0.3529395888164614,9,Blk 505 Jurong West Street 52,0.44844197118163714,4,LAKESIDE MRT STATION,0.7239160262356045,2,0.3249391084152812,7,16.140689873207783
17 MARINE TER,Tao Nan School,0.34424877739092513,5,Blk 50A Marine Terrace,0.28358698696425527,2,KEMBANGAN MRT STATION,1.9147178718419673,1,0.24317820992681935,11,7.312182804712493
119 HOUGANG AVE 1,Xinghua Primary School,0.5195839504611437,5,Kovan Market & Food Centre,0.5932314619941179,2,KOVAN MRT STATION,0.7455427750959889,5,0.32807635399415896,12,8.720086514398037
427 WOODLANDS ST 41,Fuchun Primary School,0.7323983889881547,4,Blks 20/21 Marsiling Lane,1.8544212558799975,2,MARSILING MRT STATION,0.6038192773709982,4,0.47920723023785333,7,18.105423089125786
289F BT BATOK ST 25,Keming Primary School,0.31688239816164065,6,Bukit Timah Market,1.9763518891803835,1,BUKIT BATOK MRT STATION,1.1593632893150043,3,0.30139483477427925,16,12.267643049466795
